properties{
  x = 0,
  y = 0,
  width = 416,
  height = 720,
  min_layer = 0,
  max_layer = 2,
  world = "cursed_temple",
  tileset = "redpine_forest",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 416,
  height = 720,
  pattern = "87",
}

tile{
  layer = 0,
  x = 216,
  y = 704,
  width = 16,
  height = 16,
  pattern = "78",
}

tile{
  layer = 0,
  x = 152,
  y = 704,
  width = 16,
  height = 16,
  pattern = "81",
}

tile{
  layer = 0,
  x = 224,
  y = 528,
  width = 128,
  height = 16,
  pattern = "74",
}

tile{
  layer = 0,
  x = 208,
  y = 480,
  width = 16,
  height = 16,
  pattern = "69",
}

tile{
  layer = 0,
  x = 224,
  y = 512,
  width = 128,
  height = 16,
  pattern = "73",
}

tile{
  layer = 0,
  x = 224,
  y = 496,
  width = 192,
  height = 16,
  pattern = "72",
}

tile{
  layer = 0,
  x = 208,
  y = 496,
  width = 16,
  height = 16,
  pattern = "62",
}

tile{
  layer = 0,
  x = 224,
  y = 480,
  width = 128,
  height = 16,
  pattern = "71",
}

tile{
  layer = 0,
  x = 208,
  y = 528,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 208,
  y = 512,
  width = 16,
  height = 16,
  pattern = "61",
}

tile{
  layer = 0,
  x = 32,
  y = 576,
  width = 128,
  height = 16,
  pattern = "74",
}

tile{
  layer = 0,
  x = 32,
  y = 560,
  width = 128,
  height = 16,
  pattern = "73",
}

tile{
  layer = 0,
  x = 32,
  y = 544,
  width = 128,
  height = 16,
  pattern = "72",
}

tile{
  layer = 0,
  x = 32,
  y = 528,
  width = 128,
  height = 16,
  pattern = "71",
}

tile{
  layer = 0,
  x = 144,
  y = 624,
  width = 16,
  height = 16,
  pattern = "78",
}

tile{
  layer = 0,
  x = 144,
  y = 640,
  width = 16,
  height = 96,
  pattern = "75",
}

tile{
  layer = 0,
  x = 48,
  y = 624,
  width = 96,
  height = 16,
  pattern = "77",
}

tile{
  layer = 0,
  x = 224,
  y = 592,
  width = 16,
  height = 16,
  pattern = "76",
}

tile{
  layer = 0,
  x = 240,
  y = 592,
  width = 96,
  height = 16,
  pattern = "77",
}

tile{
  layer = 0,
  x = 224,
  y = 608,
  width = 16,
  height = 128,
  pattern = "70",
}

tile{
  layer = 0,
  x = 0,
  y = 656,
  width = 32,
  height = 16,
  pattern = "72",
}

tile{
  layer = 0,
  x = 32,
  y = 656,
  width = 16,
  height = 16,
  pattern = "65",
}

tile{
  layer = 0,
  x = 32,
  y = 496,
  width = 16,
  height = 16,
  pattern = "78",
}

tile{
  layer = 0,
  x = 0,
  y = 640,
  width = 32,
  height = 16,
  pattern = "71",
}

tile{
  layer = 0,
  x = 32,
  y = 512,
  width = 16,
  height = 128,
  pattern = "75",
}

tile{
  layer = 0,
  x = 0,
  y = 496,
  width = 32,
  height = 16,
  pattern = "77",
}

tile{
  layer = 0,
  x = 32,
  y = 640,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 0,
  y = 672,
  width = 32,
  height = 16,
  pattern = "74",
}

tile{
  layer = 0,
  x = 32,
  y = 672,
  width = 16,
  height = 16,
  pattern = "57",
}

tile{
  layer = 0,
  x = 336,
  y = 624,
  width = 16,
  height = 16,
  pattern = "69",
}

tile{
  layer = 0,
  x = 336,
  y = 512,
  width = 16,
  height = 16,
  pattern = "76",
}

tile{
  layer = 0,
  x = 352,
  y = 624,
  width = 64,
  height = 16,
  pattern = "71",
}

tile{
  layer = 0,
  x = 352,
  y = 512,
  width = 64,
  height = 16,
  pattern = "77",
}

tile{
  layer = 0,
  x = 336,
  y = 528,
  width = 16,
  height = 96,
  pattern = "70",
}

tile{
  layer = 0,
  x = 352,
  y = 640,
  width = 64,
  height = 16,
  pattern = "74",
}

tile{
  layer = 0,
  x = 336,
  y = 640,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 160,
  y = 544,
  width = 16,
  height = 16,
  pattern = "65",
}

tile{
  layer = 0,
  x = 160,
  y = 560,
  width = 16,
  height = 16,
  pattern = "58",
}

tile{
  layer = 0,
  x = 160,
  y = 464,
  width = 16,
  height = 64,
  pattern = "75",
}

tile{
  layer = 0,
  x = 160,
  y = 528,
  width = 16,
  height = 16,
  pattern = "66",
}

tile{
  layer = 0,
  x = 160,
  y = 576,
  width = 16,
  height = 16,
  pattern = "57",
}

tile{
  layer = 0,
  x = 352,
  y = 448,
  width = 16,
  height = 16,
  pattern = "69",
}

tile{
  layer = 0,
  x = 368,
  y = 480,
  width = 64,
  height = 16,
  pattern = "73",
}

tile{
  layer = 0,
  x = 368,
  y = 464,
  width = 64,
  height = 16,
  pattern = "72",
}

tile{
  layer = 0,
  x = 352,
  y = 464,
  width = 16,
  height = 16,
  pattern = "62",
}

tile{
  layer = 0,
  x = 368,
  y = 448,
  width = 64,
  height = 16,
  pattern = "71",
}

tile{
  layer = 0,
  x = 352,
  y = 480,
  width = 16,
  height = 16,
  pattern = "61",
}

tile{
  layer = 0,
  x = 352,
  y = 384,
  width = 16,
  height = 64,
  pattern = "70",
}

tile{
  layer = 0,
  x = 352,
  y = 496,
  width = 16,
  height = 16,
  pattern = "62",
}

tile{
  layer = 0,
  x = 368,
  y = 496,
  width = 64,
  height = 16,
  pattern = "72",
}

tile{
  layer = 0,
  x = 176,
  y = 512,
  width = 32,
  height = 16,
  pattern = "124",
}

tile{
  layer = 0,
  x = 176,
  y = 496,
  width = 32,
  height = 16,
  pattern = "125",
}

tile{
  layer = 0,
  x = 176,
  y = 480,
  width = 32,
  height = 16,
  pattern = "124",
}

tile{
  layer = 0,
  x = 176,
  y = 464,
  width = 32,
  height = 16,
  pattern = "125",
}

tile{
  layer = 0,
  x = 160,
  y = 584,
  width = 16,
  height = 24,
  pattern = "77",
  tileset = "abysphere_ruins",
}

tile{
  layer = 0,
  x = 208,
  y = 584,
  width = 16,
  height = 24,
  pattern = "76",
  tileset = "abysphere_ruins",
}

tile{
  layer = 0,
  x = 160,
  y = 664,
  width = 16,
  height = 24,
  pattern = "77",
  tileset = "abysphere_ruins",
}

tile{
