properties{
  x = 0,
  y = 0,
  width = 416,
  height = 720,
  min_layer = 0,
  max_layer = 2,
  tileset = "oceanheart_outdoors_1",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 416,
  height = 720,
  pattern = "206",
}

tile{
  layer = 0,
  x = 88,
  y = 128,
  width = 80,
  height = 40,
  pattern = "2154",
}

tile{
  layer = 0,
  x = 72,
  y = 64,
  width = 16,
  height = 80,
  pattern = "2181",
}

tile{
  layer = 0,
  x = 88,
  y = 64,
  width = 80,
  height = 64,
  pattern = "2197",
}

tile{
  layer = 0,
  x = 72,
  y = 216,
  width = 80,
  height = 40,
  pattern = "2154",
}

tile{
  layer = 0,
  x = 144,
  y = 216,
  width = 16,
  height = 8,
  pattern = "2202",
}

tile{
  layer = 0,
  x = 144,
  y = 224,
  width = 16,
  height = 8,
  pattern = "2200",
}

tile{
  layer = 0,
  x = 144,
  y = 168,
  width = 16,
  height = 48,
  pattern = "2204",
}

tile{
  layer = 0,
  x = 128,
  y = 208,
  width = 16,
  height = 8,
  pattern = "2202",
}

tile{
  layer = 0,
  x = 128,
  y = 160,
  width = 16,
  height = 48,
  pattern = "2204",
}

tile{
  layer = 0,
  x = 280,
  y = 216,
  width = 16,
  height = 8,
  pattern = "2203",
}

tile{
  layer = 0,
  x = 280,
  y = 224,
  width = 16,
  height = 8,
  pattern = "2201",
}

tile{
  layer = 0,
  x = 280,
  y = 168,
  width = 16,
  height = 48,
  pattern = "2205",
}

tile{
  layer = 0,
  x = 264,
  y = 232,
  width = 16,
  height = 8,
  pattern = "2203",
}

tile{
  layer = 0,
  x = 264,
  y = 240,
  width = 16,
  height = 8,
  pattern = "2201",
}

tile{
  layer = 0,
  x = 264,
  y = 184,
  width = 16,
  height = 48,
  pattern = "2205",
}

tile{
  layer = 0,
  x = 24,
  y = 88,
  width = 48,
  height = 32,
  pattern = "2142",
}

tile{
  layer = 0,
  x = 24,
  y = 104,
  width = 48,
  height = 16,
  pattern = "2147",
}

tile{
  layer = 0,
  x = 72,
  y = 24,
  width = 48,
  height = 32,
  pattern = "2142",
}

tile{
  layer = 0,
  x = 72,
  y = 40,
  width = 48,
  height = 16,
  pattern = "2147",
}

tile{
  layer = 0,
  x = 272,
  y = 56,
  width = 32,
  height = 24,
  pattern = "2138",
}

tile{
  layer = 0,
  x = 272,
  y = 64,
  width = 32,
  height = 16,
  pattern = "2145",
}

tile{
  layer = 0,
  x = 320,
  y = 32,
  width = 32,
  height = 24,
  pattern = "2138",
}

tile{
  layer = 0,
  x = 320,
  y = 40,
  width = 32,
  height = 16,
  pattern = "2145",
}

tile{
  layer = 0,
  x = -8,
  y = 120,
  width = 32,
  height = 24,
  pattern = "2140",
}

tile{
  layer = 0,
  x = -8,
  y = 128,
  width = 32,
  height = 16,
  pattern = "2146",
}

tile{
  layer = 0,
  x = 120,
  y = 56,
  width = 32,
  height = 24,
  pattern = "2140",
}

tile{
  layer = 0,
  x = 120,
  y = 64,
  width = 32,
  height = 16,
  pattern = "2146",
}

tile{
  layer = 0,
  x = 152,
  y = 40,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 384,
  y = 200,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 360,
  y = 232,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 8,
  y = 304,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 376,
  y = 104,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 168,
  y = 280,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 64,
  y = 144,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 32,
  y = 128,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 64,
  y = 256,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 80,
  y = 288,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 360,
  y = 128,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 144,
  y = 88,
  width = 16,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 72,
  y = -24,
  width = 48,
  height = 48,
  pattern = "2143",
}

tile{
  layer = 0,
  x = 272,
  y = 16,
  width = 32,
  height = 40,
  pattern = "2139",
}

tile{
  layer = 0,
  x = 320,
  y = -8,
  width = 32,
  height = 40,
  pattern = "2139",
}

tile{
  layer = 0,
  x = -8,
  y = 80,
  width = 32,
  height = 40,
  pattern = "2141",
}

tile{
  layer = 0,
  x = 120,
  y = 16,
  width = 32,
  height = 40,
  pattern = "2141",
}

tile{
  layer = 0,
  x = 328,
  y = 80,
  width = 48,
  height = 32,
  pattern = "2112",
}

tile{
  layer = 0,
  x = 328,
  y = 96,
  width = 48,
  height = 16,
  pattern = "2144",
}

tile{
  layer = 0,
  x = -8,
  y = 184,
  width = 80,
  height = 40,
  pattern = "2154",
}

tile{
  layer = 0,
  x = -24,
  y = 120,
  width = 16,
  height = 80,
  pattern = "2181",
}

tile{
  layer = 0,
  x = -8,
  y = 120,
  width = 80,
  height = 64,
  pattern = "2197",
}

tile{
  layer = 0,
  x = 56,
  y = 152,
  width = 16,
  height = 80,
  pattern = "2181",
}

tile{
  layer = 0,
  x = 72,
  y = 152,
  width = 80,
  height = 64,
  pattern = "2197",
}

tile{
  layer = 0,
  x = 264,
  y = 152,
  width = 80,
  height = 40,
  pattern = "2154_2",
}

tile{
  layer = 0,
  x = 304,
  y = 192,
  width = 80,
  height = 40,
  pattern = "2154_2",
}

tile{
  layer = 0,
  x = 264,
  y = 88,
  width = 80,
  height = 64,
  pattern = "2179",
}

tile{
  layer = 0,
  x = 344,
  y = 88,
  width = 16,
  height = 80,
  pattern = "2171",
}

tile{
  layer = 0,
  x = 304,
  y = 128,
  width = 80,
  height = 64,
  pattern = "2179",
}

tile{
  layer = 0,
  x = 384,
  y = 128,
  width = 16,
  height = 80,
  pattern = "2171",
}

tile{
  layer = 0,
